canonical_smi,scaffold,scaffold_group,in_train,in_test
C1=Nc2ccccc2NC=C(CCC[n+]2ccc(-c3ccncc3)cc2)C=Nc2ccccc2NC=C1CCC[n+]1ccc(-c2ccncc2)cc1.O.O.O.O.O.[Br-].[Br-],C1=Nc2ccccc2NC=C(CCC[n+]2ccc(-c3ccncc3)cc2)C=Nc2ccccc2NC=C1CCC[n+]1ccc(-c2ccncc2)cc1,C1=Nc2ccccc2NC=C(CCC[n+]2ccc(-c3ccncc3)cc2)C=Nc2ccccc2NC=C1CCC[n+]1ccc(-c2ccncc2)cc1,True,False
C[Si](C)(C)C#Cc1c2cc3cc([Si](C)(C)C)c([Si](C)(C)C)cc3cc2c(C#C[Si](C)(C)C)c2cc3cc([Si](C)(C)C)c([Si](C)(C)C)cc3cc12,c1ccc2cc3cc4cc5ccccc5cc4cc3cc2c1,c1ccc2cc3cc4cc5ccccc5cc4cc3cc2c1,True,False
CC(C)[Si](C#Cc1c2cc3cc([Si](C)(C)C)c([Si](C)(C)C)cc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3cc([Si](C)(C)C)c([Si](C)(C)C)cc3cc12)(C(C)C)C(C)C,c1ccc2cc3cc4cc5ccccc5cc4cc3cc2c1,c1ccc2cc3cc4cc5ccccc5cc4cc3cc2c1,True,False
CC(C)(C)C#Cc1c2cc3cc([Si](C)(C)C)c([Si](C)(C)C)cc3cc2c(C#CC(C)(C)C)c2cc3cc([Si](C)(C)C)c([Si](C)(C)C)cc3cc12,c1ccc2cc3cc4cc5ccccc5cc4cc3cc2c1,c1ccc2cc3cc4cc5ccccc5cc4cc3cc2c1,True,False
C[Si](C)(C)c1cc2cc3c(C#Cc4ccccc4)c4cc5cc([Si](C)(C)C)c([Si](C)(C)C)cc5cc4c(C#Cc4ccccc4)c3cc2cc1[Si](C)(C)C,C(#Cc1c2cc3ccccc3cc2c(C#Cc2ccccc2)c2cc3ccccc3cc12)c1ccccc1,C(#Cc1c2cc3ccccc3cc2c(C#Cc2ccccc2)c2cc3ccccc3cc12)c1ccccc1,True,False
C[Si](C)(C)c1cc2cc3c(-c4ccccc4)c4cc5cc([Si](C)(C)C)c([Si](C)(C)C)cc5cc4c(-c4ccccc4)c3cc2cc1[Si](C)(C)C,c1ccc(-c2c3cc4ccccc4cc3c(-c3ccccc3)c3cc4ccccc4cc23)cc1,c1ccc(-c2c3cc4ccccc4cc3c(-c3ccccc3)c3cc4ccccc4cc23)cc1,False,True
Cc1ccc(-c2c3cc4cc([Si](C)(C)C)c([Si](C)(C)C)cc4cc3c(-c3ccc(C)cc3)c3cc4cc([Si](C)(C)C)c([Si](C)(C)C)cc4cc23)cc1,c1ccc(-c2c3cc4ccccc4cc3c(-c3ccccc3)c3cc4ccccc4cc23)cc1,c1ccc(-c2c3cc4ccccc4cc3c(-c3ccccc3)c3cc4ccccc4cc23)cc1,False,True
COc1ccc(Cc2c3cc4cc([Si](C)(C)C)c([Si](C)(C)C)cc4cc3c(Cc3ccc(OC)cc3)c3cc4cc([Si](C)(C)C)c([Si](C)(C)C)cc4cc23)cc1,c1ccc(Cc2c3cc4ccccc4cc3c(Cc3ccccc3)c3cc4ccccc4cc23)cc1,c1ccc(Cc2c3cc4ccccc4cc3c(Cc3ccccc3)c3cc4ccccc4cc23)cc1,True,False
C[Si](C)(C)c1cc2cc3c(-c4ccc(C#N)cc4)c4cc5cc([Si](C)(C)C)c([Si](C)(C)C)cc5cc4c(-c4ccc(C#N)cc4)c3cc2cc1[Si](C)(C)C,c1ccc(-c2c3cc4ccccc4cc3c(-c3ccccc3)c3cc4ccccc4cc23)cc1,c1ccc(-c2c3cc4ccccc4cc3c(-c3ccccc3)c3cc4ccccc4cc23)cc1,False,True
CC1=CC=CC(C)(c2c3cc4cc([Si](C)(C)C)c([Si](C)(C)C)cc4cc3c(C3(C)C=CC=C(C)C3)c3cc4cc([Si](C)(C)C)c([Si](C)(C)C)cc4cc23)C1,C1=CCC(c2c3cc4ccccc4cc3c(C3C=CC=CC3)c3cc4ccccc4cc23)C=C1,C1=CCC(c2c3cc4ccccc4cc3c(C3C=CC=CC3)c3cc4ccccc4cc23)C=C1,False,True
C[Si](C)(C)c1cc2cc3c(-c4cccs4)c4cc5cc([Si](C)(C)C)c([Si](C)(C)C)cc5cc4c(-c4cccs4)c3cc2cc1[Si](C)(C)C,c1csc(-c2c3cc4ccccc4cc3c(-c3cccs3)c3cc4ccccc4cc23)c1,c1csc(-c2c3cc4ccccc4cc3c(-c3cccs3)c3cc4ccccc4cc23)c1,True,False
C[Si](C)(C)c1ccc(-c2c3cc4cc([Si](C)(C)C)c([Si](C)(C)C)cc4cc3c(-c3ccc([Si](C)(C)C)s3)c3cc4cc([Si](C)(C)C)c([Si](C)(C)C)cc4cc23)s1,c1csc(-c2c3cc4ccccc4cc3c(-c3cccs3)c3cc4ccccc4cc23)c1,c1csc(-c2c3cc4ccccc4cc3c(-c3cccs3)c3cc4ccccc4cc23)c1,True,False
Cc1nc2ccccc2c2ccc(NC(=O)NCCNC(=O)Nc3ccc4c(c3)c(C)nc3ccccc34)cc12.O.O.O,O=C(NCCNC(=O)Nc1ccc2c(cnc3ccccc32)c1)Nc1ccc2c(cnc3ccccc32)c1,O=C(NCCNC(=O)Nc1ccc2c(cnc3ccccc32)c1)Nc1ccc2c(cnc3ccccc32)c1,True,False
Cc1nc2ccccc2c2ccc(NC(=O)NCCCCCCNC(=O)Nc3ccc4c(c3)c(C)nc3ccccc34)cc12.O.O.O,O=C(NCCCCCCNC(=O)Nc1ccc2c(cnc3ccccc32)c1)Nc1ccc2c(cnc3ccccc32)c1,O=C(NCCCCCCNC(=O)Nc1ccc2c(cnc3ccccc32)c1)Nc1ccc2c(cnc3ccccc32)c1,True,False
CCN(CC)c1ccc(N=Nc2ncc(C=Cc3sc4ccccc4[n+]3CC)s2)cc1.[I-],C(=Cc1[nH+]c2ccccc2s1)c1cnc(N=Nc2ccccc2)s1,C(=Cc1[nH+]c2ccccc2s1)c1cnc(N=Nc2ccccc2)s1,False,True
CCCCCC[n+]1c(C=Cc2cnc(N=Nc3ccc(N(CC)CC)cc3)s2)sc2ccccc21.[I-],C(=Cc1[nH+]c2ccccc2s1)c1cnc(N=Nc2ccccc2)s1,C(=Cc1[nH+]c2ccccc2s1)c1cnc(N=Nc2ccccc2)s1,False,True
CCN(CC)c1ccc(N=Nc2ncc(C=Cc3sc4ccc(I)cc4[n+]3CC)s2)cc1.[I-],C(=Cc1[nH+]c2ccccc2s1)c1cnc(N=Nc2ccccc2)s1,C(=Cc1[nH+]c2ccccc2s1)c1cnc(N=Nc2ccccc2)s1,False,True
CCN(CC)c1ccc(N=Nc2ncc(C=Cc3sc4cc(I)ccc4[n+]3CC)s2)cc1.[I-],C(=Cc1[nH+]c2ccccc2s1)c1cnc(N=Nc2ccccc2)s1,C(=Cc1[nH+]c2ccccc2s1)c1cnc(N=Nc2ccccc2)s1,False,True
CCN(CC)c1ccc(N=Nc2ncc(C=Cc3sc4ccccc4[n+]3CC)[se]2)cc1.[I-],C(=Cc1cnc(N=Nc2ccccc2)[se]1)c1[nH+]c2ccccc2s1,C(=Cc1cnc(N=Nc2ccccc2)[se]1)c1[nH+]c2ccccc2s1,True,False
CCN(CC)c1ccc(N=Nc2ncc(C=CC3=[N+](CC)c4ccccc4C3(C)C)s2)cc1.[I-],C(=Cc1cnc(N=Nc2ccccc2)s1)C1=[NH+]c2ccccc2C1,C(=Cc1cnc(N=Nc2ccccc2)s1)C1=[NH+]c2ccccc2C1,True,False
CCN(CC)c1ccc(N=Nc2ncc(C=Cc3ccc4ccccc4[n+]3CC)s2)cc1.[I-],C(=Cc1cnc(N=Nc2ccccc2)s1)c1ccc2ccccc2[nH+]1,C(=Cc1cnc(N=Nc2ccccc2)s1)c1ccc2ccccc2[nH+]1,False,True
CCN(CC)c1ccc(N=Nc2ncc(C=Cc3cc[n+](CC)c4ccccc34)s2)cc1.[I-],C(=Cc1cc[nH+]c2ccccc12)c1cnc(N=Nc2ccccc2)s1,C(=Cc1cc[nH+]c2ccccc12)c1cnc(N=Nc2ccccc2)s1,True,False
CC1(C)c2ccccc2-c2ccc(N(c3ccc4c(c3)C(C)(C)c3ccccc3-4)c3ccc4cc(-c5ccc(C=C(C#N)C(=O)O)s5)sc4c3)cc21,c1csc(-c2cc3ccc(N(c4ccc5c(c4)Cc4ccccc4-5)c4ccc5c(c4)Cc4ccccc4-5)cc3s2)c1,c1csc(-c2cc3ccc(N(c4ccc5c(c4)Cc4ccccc4-5)c4ccc5c(c4)Cc4ccccc4-5)cc3s2)c1,False,True
CC1(C)c2ccccc2-c2ccc(N(c3ccc4c(c3)C(C)(C)c3ccccc3-4)c3ccc4cc(C=Cc5ccc(C=C(C#N)C(=O)O)s5)sc4c3)cc21,C(=Cc1cc2ccc(N(c3ccc4c(c3)Cc3ccccc3-4)c3ccc4c(c3)Cc3ccccc3-4)cc2s1)c1cccs1,C(=Cc1cc2ccc(N(c3ccc4c(c3)Cc3ccccc3-4)c3ccc4c(c3)Cc3ccccc3-4)cc2s1)c1cccs1,True,False
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C2(c3ccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cc3)c3ccccc3-c3ccccc32)cc1,c1ccc2c(c1)-c1ccccc1C2(c1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,c1ccc2c(c1)-c1ccccc1C2(c1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,True,False
CC(C)(C)c1ccc2c(c1)C(c1ccc(-n3c4ccccc4c4ccccc43)cc1)(c1ccc(-n3c4ccccc4c4ccccc43)cc1)c1cc(C(C)(C)C)ccc1-2,c1ccc2c(c1)-c1ccccc1C2(c1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,c1ccc2c(c1)-c1ccccc1C2(c1ccc(-n2c3ccccc3c3ccccc32)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,True,False
CC(=O)C(C)Cl,,acyclic_5339,True,False
O=C1Cc2ccccc2C1Cl,O=C1Cc2ccccc2C1,O=C1Cc2ccccc2C1,False,True
BrCc1cc(CBr)c(CBr)cc1CBr,c1ccccc1,c1ccccc1,False,True
Oc1cccc2ccc(OCc3cc(COc4ccc5cccc(O)c5n4)c(COc4ccc5cccc(O)c5n4)cc3COc3ccc4cccc(O)c4n3)nc12,c1ccc2nc(OCc3cc(COc4ccc5ccccc5n4)c(COc4ccc5ccccc5n4)cc3COc3ccc4ccccc4n3)ccc2c1,c1ccc2nc(OCc3cc(COc4ccc5ccccc5n4)c(COc4ccc5ccccc5n4)cc3COc3ccc4ccccc4n3)ccc2c1,False,True
COc1cc(C#Cc2cc(C#Cc3cc(OC)c(OC)c(OC)c3)nc(C#Cc3cc(OC)c(OC)c(OC)c3)n2)cc(OC)c1OC,C(#Cc1cc(C#Cc2ccccc2)nc(C#Cc2ccccc2)n1)c1ccccc1,C(#Cc1cc(C#Cc2ccccc2)nc(C#Cc2ccccc2)n1)c1ccccc1,False,True
Cc1cc2c(cc1C)NC=C(CCC[n+]1ccccc1)C=Nc1cc(C)c(C)cc1NC=C(CCC[n+]1ccccc1)C=N2.O.[Br-].[Br-],C1=Nc2ccccc2NC=C(CCC[n+]2ccccc2)C=Nc2ccccc2NC=C1CCC[n+]1ccccc1,C1=Nc2ccccc2NC=C(CCC[n+]2ccccc2)C=Nc2ccccc2NC=C1CCC[n+]1ccccc1,False,True
O.O.O=C(C1=CNc2ccccc2N=CC(C(=O)c2ccccc2OCCC[n+]2ccccc2)=CNc2ccccc2N=C1)c1ccccc1OCCC[n+]1ccccc1.[Br-].[Br-],O=C(C1=CNc2ccccc2N=CC(C(=O)c2ccccc2OCCC[n+]2ccccc2)=CNc2ccccc2N=C1)c1ccccc1OCCC[n+]1ccccc1,O=C(C1=CNc2ccccc2N=CC(C(=O)c2ccccc2OCCC[n+]2ccccc2)=CNc2ccccc2N=C1)c1ccccc1OCCC[n+]1ccccc1,True,False
Cc1cc(-c2cc(C)c(-c3sc(-c4c(C)sc5ccccc45)c4ccccc34)s2)sc1-c1sc(-c2c(C)sc3ccccc23)c2ccccc12,c1ccc2c(-c3sc(-c4ccc(-c5ccc(-c6sc(-c7csc8ccccc78)c7ccccc67)s5)s4)c4ccccc34)csc2c1,c1ccc2c(-c3sc(-c4ccc(-c5ccc(-c6sc(-c7csc8ccccc78)c7ccccc67)s5)s4)c4ccccc34)csc2c1,False,True
Cc1cc(-c2cc(C)c(-c3sc(-c4ccc5c(c4)c4ccccc4n5C)c4ccccc34)s2)sc1-c1sc(-c2ccc3c(c2)c2ccccc2n3C)c2ccccc12,c1ccc2c(c1)[nH]c1ccc(-c3sc(-c4ccc(-c5ccc(-c6sc(-c7ccc8[nH]c9ccccc9c8c7)c7ccccc67)s5)s4)c4ccccc34)cc12,c1ccc2c(c1)[nH]c1ccc(-c3sc(-c4ccc(-c5ccc(-c6sc(-c7ccc8[nH]c9ccccc9c8c7)c7ccccc67)s5)s4)c4ccccc34)cc12,False,True
CCCCn1c2ccccc2c2cc(-c3sc(-c4ccc(-c5ccc(-c6sc(-c7ccc8c(c7)c7ccccc7n8CC(C)CC)c7ccccc67)s5)s4)c4ccccc34)ccc21,c1ccc2c(c1)[nH]c1ccc(-c3sc(-c4ccc(-c5ccc(-c6sc(-c7ccc8[nH]c9ccccc9c8c7)c7ccccc67)s5)s4)c4ccccc34)cc12,c1ccc2c(c1)[nH]c1ccc(-c3sc(-c4ccc(-c5ccc(-c6sc(-c7ccc8[nH]c9ccccc9c8c7)c7ccccc67)s5)s4)c4ccccc34)cc12,False,True
c1ccc(-n2c3ccccc3c3cc(-c4sc(-c5ccc(-c6ccc(-c7sc(-c8ccc9c(c8)c8ccccc8n9-c8ccccc8)c8ccccc78)s6)s5)c5ccccc45)ccc32)cc1,c1ccc(-n2c3ccccc3c3cc(-c4sc(-c5ccc(-c6ccc(-c7sc(-c8ccc9c(c8)c8ccccc8n9-c8ccccc8)c8ccccc78)s6)s5)c5ccccc45)ccc32)cc1,c1ccc(-n2c3ccccc3c3cc(-c4sc(-c5ccc(-c6ccc(-c7sc(-c8ccc9c(c8)c8ccccc8n9-c8ccccc8)c8ccccc78)s6)s5)c5ccccc45)ccc32)cc1,True,False
Cc1cc(-c2cc(C)c(-c3sc(-c4ccc5c(c4)oc4ccccc45)c4ccccc34)s2)sc1-c1sc(-c2ccc3c(c2)oc2ccccc23)c2ccccc12,c1ccc2c(c1)oc1cc(-c3sc(-c4ccc(-c5ccc(-c6sc(-c7ccc8c(c7)oc7ccccc78)c7ccccc67)s5)s4)c4ccccc34)ccc12,c1ccc2c(c1)oc1cc(-c3sc(-c4ccc(-c5ccc(-c6sc(-c7ccc8c(c7)oc7ccccc78)c7ccccc67)s5)s4)c4ccccc34)ccc12,True,False
Cc1cc(-c2cc(C)c(-c3sc(-c4ccc5c(c4)sc4ccccc45)c4ccccc34)s2)sc1-c1sc(-c2ccc3c(c2)sc2ccccc23)c2ccccc12,c1ccc2c(c1)sc1cc(-c3sc(-c4ccc(-c5ccc(-c6sc(-c7ccc8c(c7)sc7ccccc78)c7ccccc67)s5)s4)c4ccccc34)ccc12,c1ccc2c(c1)sc1cc(-c3sc(-c4ccc(-c5ccc(-c6sc(-c7ccc8c(c7)sc7ccccc78)c7ccccc67)s5)s4)c4ccccc34)ccc12,False,True
CCOC(N)=O,,acyclic_5352,True,False
CN(C)c1ccc(C(=Cc2ccc(-c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccc(C=C(C#N)C(=O)O)cc6)cc5)s4)s3)cc2)c2ccc(N(C)C)cc2)cc1,C(=C(c1ccccc1)c1ccccc1)c1ccc(-c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)s2)cc1,C(=C(c1ccccc1)c1ccccc1)c1ccc(-c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)s2)cc1,True,False
CN(C)c1ccc(C(=Cc2ccc(-c3ccc(N(c4ccccc4)c4ccc(-c5ccc(C=C(C#N)C(=O)O)s5)cc4)cc3)cc2)c2ccc(N(C)C)cc2)cc1,C(=C(c1ccccc1)c1ccccc1)c1ccc(-c2ccc(N(c3ccccc3)c3ccc(-c4cccs4)cc3)cc2)cc1,C(=C(c1ccccc1)c1ccccc1)c1ccc(-c2ccc(N(c3ccccc3)c3ccc(-c4cccs4)cc3)cc2)cc1,True,False
CCCCn1c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)s3)cc2c2cc(-c3ccc(-n4c5ccccc5c5ccccc54)s3)ccc21,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc3[nH]c4ccc(-c5ccc(-n6c7ccccc7c7ccccc76)s5)cc4c3c2)s1,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc3[nH]c4ccc(-c5ccc(-n6c7ccccc7c7ccccc76)s5)cc4c3c2)s1,False,True
CCCCOc1cc(-c2ccc(-n3c4ccccc4c4ccccc43)s2)c(OCC(C)CC)cc1-c1ccc(-n2c3ccccc3c3ccccc32)s1,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)s3)cc2)s1,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)s3)cc2)s1,True,False
CC1(C)c2ccccc2-c2ccc(-n3c4ccccc4c4cc(-c5ccc(-c6ccc(C=C7SC(=S)N(CC(=O)O)C7=O)s6)s5)ccc43)cc21,O=C1NC(=S)SC1=Cc1ccc(-c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccc4c(c3)Cc3ccccc3-4)s2)s1,O=C1NC(=S)SC1=Cc1ccc(-c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccc4c(c3)Cc3ccccc3-4)s2)s1,False,True
CC1(C)c2ccccc2-c2ccc(N(c3ccc4c(c3)C(C)(C)c3ccccc3-4)c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3cc(C=C(C#N)C(=O)O)ccc3-4)cc21,c1ccc2c(c1)Cc1cc(N(c3ccc4c(c3)Cc3ccccc3-4)c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3ccccc3-4)ccc1-2,c1ccc2c(c1)Cc1cc(N(c3ccc4c(c3)Cc3ccccc3-4)c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3ccccc3-4)ccc1-2,True,False
CC1(C)c2ccccc2-c2ccc(N(c3ccc4c(c3)C(C)(C)c3ccccc3-4)c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3cc(-c5ccc(C=C(C#N)C(=O)O)cc5)ccc3-4)cc21,c1ccc(-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(N(c4ccc5c(c4)Cc4ccccc4-5)c4ccc5c(c4)Cc4ccccc4-5)ccc2-3)cc1,c1ccc(-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(N(c4ccc5c(c4)Cc4ccccc4-5)c4ccc5c(c4)Cc4ccccc4-5)ccc2-3)cc1,True,False
CC1(C)c2ccccc2-c2ccc(N(c3ccc4c(c3)C(C)(C)c3ccccc3-4)c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3cc(-c5ccc(C=C(C#N)C(=O)O)s5)ccc3-4)cc21,c1csc(-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(N(c4ccc5c(c4)Cc4ccccc4-5)c4ccc5c(c4)Cc4ccccc4-5)ccc2-3)c1,c1csc(-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2cc(N(c4ccc5c(c4)Cc4ccccc4-5)c4ccc5c(c4)Cc4ccccc4-5)ccc2-3)c1,True,False
N#CC1CC(C(N)=O)N2N=CC=CC12,C1=CC2CCCN2N=C1,C1=CC2CCCN2N=C1,True,False
N#CC(C#N)=C1c2cccnc2-c2ncc(-n3c4ccc(C5(c6ccccc6)c6ccccc6-c6ccccc65)cc4c4cc(C5(c6ccccc6)c6ccccc6-c6ccccc65)ccc43)cc21,C=C1c2cccnc2-c2ncc(-n3c4ccc(C5(c6ccccc6)c6ccccc6-c6ccccc65)cc4c4cc(C5(c6ccccc6)c6ccccc6-c6ccccc65)ccc43)cc21,C=C1c2cccnc2-c2ncc(-n3c4ccc(C5(c6ccccc6)c6ccccc6-c6ccccc65)cc4c4cc(C5(c6ccccc6)c6ccccc6-c6ccccc65)ccc43)cc21,True,False
CCCCC,,acyclic_5363,True,False
CCC1(CC)c2ccccc2-c2ccc(-c3sc(-c4ccc(-c5ccc(-c6sc(-c7ccc8c(c7)C(CC)(CC)c7ccccc7-8)c7ccccc67)s5)s4)c4ccccc34)cc21,c1ccc2c(c1)Cc1cc(-c3sc(-c4ccc(-c5ccc(-c6sc(-c7ccc8c(c7)Cc7ccccc7-8)c7ccccc67)s5)s4)c4ccccc34)ccc1-2,c1ccc2c(c1)Cc1cc(-c3sc(-c4ccc(-c5ccc(-c6sc(-c7ccc8c(c7)Cc7ccccc7-8)c7ccccc67)s5)s4)c4ccccc34)ccc1-2,True,False
CC1(C)CC(C=Cc2cc(-c3cccs3)c(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2-c2cccs2)=CC(=C(C#N)C#N)C1,C=C1C=C(C=Cc2cc(-c3cccs3)c(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2-c2cccs2)CCC1,C=C1C=C(C=Cc2cc(-c3cccs3)c(C=Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2-c2cccs2)CCC1,True,False
C#CCN(CC#C)CC#Cc1nn([C@H]2C[C@H](O)[C@@H](COC(c3ccccc3)(c3ccc(OC)cc3)c3ccc(OC)cc3)O2)c2nc(NC(=O)C(C)C)[nH]c(=O)c12,O=c1[nH]cnc2c1cnn2[C@H]1CC[C@@H](COC(c2ccccc2)(c2ccccc2)c2ccccc2)O1,O=c1[nH]cnc2c1cnn2[C@H]1CC[C@@H](COC(c2ccccc2)(c2ccccc2)c2ccccc2)O1,True,False
Cc1ccsc1-c1ccc(-c2ccc(-c3sc(C=Cc4cc(C)c(-c5ccc(-c6ccc(-c7sccc7C)s6)s5)s4)cc3C)s2)s1,C(=Cc1ccc(-c2ccc(-c3ccc(-c4cccs4)s3)s2)s1)c1ccc(-c2ccc(-c3ccc(-c4cccs4)s3)s2)s1,C(=Cc1ccc(-c2ccc(-c3ccc(-c4cccs4)s3)s2)s1)c1ccc(-c2ccc(-c3ccc(-c4cccs4)s3)s2)s1,True,False
Cc1ccsc1-c1ccc(-c2ccc(-c3sc(CCc4cc(C)c(-c5ccc(-c6ccc(-c7sccc7C)s6)s5)s4)cc3C)s2)s1,c1csc(-c2ccc(-c3ccc(-c4ccc(CCc5ccc(-c6ccc(-c7ccc(-c8cccs8)s7)s6)s5)s4)s3)s2)c1,c1csc(-c2ccc(-c3ccc(-c4ccc(CCc5ccc(-c6ccc(-c7ccc(-c8cccs8)s7)s6)s5)s4)s3)s2)c1,True,False
CCCCCCCCCCCCNc1cc2oc3cc(=[N+](CC)CC)ccc-3nc2c2ccccc12.[Cl-],[N+]=c1ccc2nc3c(ccc4ccccc43)oc-2c1,[N+]=c1ccc2nc3c(ccc4ccccc43)oc-2c1,True,False
CCCCCCCCCCCCNc1cc2oc3cc(=[N+](C)C)ccc-3nc2c2ccccc12.[Cl-],[N+]=c1ccc2nc3c(ccc4ccccc43)oc-2c1,[N+]=c1ccc2nc3c(ccc4ccccc43)oc-2c1,True,False
CC(=O)O.O=C1CSC(=S)N1,O=C1CSC(=S)N1,O=C1CSC(=S)N1,True,False
CC1(C)c2ccccc2-c2ccc(-c3cccc(S4(c5ccccc5)CC=C5[SiH]=C6C(=C54)C=C[S]6c4ccc5c(c4)C(C)(C)c4ccccc4-5)c3)cc21,C1=C[S](c2ccc3c(c2)Cc2ccccc2-3)C2=[SiH]C3=CCS(c4ccccc4)(c4cccc(-c5ccc6c(c5)Cc5ccccc5-6)c4)C3=C12,C1=C[S](c2ccc3c(c2)Cc2ccccc2-3)C2=[SiH]C3=CCS(c4ccccc4)(c4cccc(-c5ccc6c(c5)Cc5ccccc5-6)c4)C3=C12,False,True
C1=C[S](c2ccc3c(c2)c2ccccc2n3-c2ccccc2)C2=[SiH]C3=CCS(c4ccccc4)(c4cccc(-c5ccc6c(c5)c5ccccc5n6-c5ccccc5)c4)C3=C12,C1=C[S](c2ccc3c(c2)c2ccccc2n3-c2ccccc2)C2=[SiH]C3=CCS(c4ccccc4)(c4cccc(-c5ccc6c(c5)c5ccccc5n6-c5ccccc5)c4)C3=C12,C1=C[S](c2ccc3c(c2)c2ccccc2n3-c2ccccc2)C2=[SiH]C3=CCS(c4ccccc4)(c4cccc(-c5ccc6c(c5)c5ccccc5n6-c5ccccc5)c4)C3=C12,True,False
c1ccc(N(c2ccccc2)c2ccc(-n3ccc4c(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)nc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)nc43)cc2)cc1,c1ccc(N(c2ccccc2)c2ccc(-n3ccc4c(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)nc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)nc43)cc2)cc1,c1ccc(N(c2ccccc2)c2ccc(-n3ccc4c(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)nc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)nc43)cc2)cc1,True,False
N#CC(=Cc1ccc2c3c(cccc13)-c1c-2c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2ccccc2c1-c1ccc(N(c2ccccc2)c2ccccc2)cc1)C(=O)O,c1ccc(N(c2ccccc2)c2ccc(-c3c4c(c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5ccccc35)-c3cccc5cccc-4c35)cc2)cc1,c1ccc(N(c2ccccc2)c2ccc(-c3c4c(c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5ccccc35)-c3cccc5cccc-4c35)cc2)cc1,True,False
N#CC(=Cc1ccc(-c2ccc3c4c(cccc24)-c2c-3c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccccc3c2-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1)C(=O)O,c1ccc(N(c2ccccc2)c2ccc(-c3c4c(c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5ccccc35)-c3ccc(-c5cccs5)c5cccc-4c35)cc2)cc1,c1ccc(N(c2ccccc2)c2ccc(-c3c4c(c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5ccccc35)-c3ccc(-c5cccs5)c5cccc-4c35)cc2)cc1,True,False
N#CC(C#N)=Cc1ccc(C#C[c-]2cccc2)cc1.[Fe+2].c1cc[cH-]c1,C(#C[c-]1cccc1)c1ccccc1.c1cc[cH-]c1,C(#C[c-]1cccc1)c1ccccc1.c1cc[cH-]c1,False,True
O=C1C(=Cc2ccc(C#C[c-]3cccc3)cc2)Cc2ccccc21.[Fe+2].c1cc[cH-]c1,O=C1C(=Cc2ccc(C#C[c-]3cccc3)cc2)Cc2ccccc21.c1cc[cH-]c1,O=C1C(=Cc2ccc(C#C[c-]3cccc3)cc2)Cc2ccccc21.c1cc[cH-]c1,False,True
